ID,ln_balance_limit,sex,education,marriage,age,default_next_month
15073,12.301382825334498,0,1,1,47,0
15074,11.77528972943772,0,2,0,46,0
15075,10.819778284410283,0,2,1,33,0
15076,13.16158409055761,0,1,1,34,0
15077,10.308952660644293,0,2,1,47,1
15078,10.819778284410283,0,6,0,45,0
15079,12.468436909997665,0,2,0,32,0
15080,12.254862809699606,0,2,0,44,0
15081,13.122363377404328,0,1,1,38,0
15082,11.695247021764184,0,1,0,33,0
15083,11.608235644774552,0,2,1,32,0
15084,12.948009990259552,0,1,1,32,0
15085,11.289781913656018,0,3,0,41,1
15086,12.611537753638338,0,2,0,41,0
15087,12.468436909997665,0,1,1,35,1
15088,13.122363377404328,0,1,0,42,0
15089,9.903487552536127,0,2,0,37,0
15090,11.982929094215963,0,1,1,36,0
15091,12.577636201962656,0,1,1,34,0
15092,12.793859310432293,0,1,0,32,0
15093,12.206072645530174,0,4,0,35,0
15094,12.100712129872347,0,1,1,41,0
15095,11.512925464970229,0,1,1,35,1
15096,13.122363377404328,0,1,0,38,1
15097,10.819778284410283,0,2,0,38,0
15098,12.577636201962656,0,1,1,36,0
15099,12.506177237980511,0,1,1,32,0
15100,12.429216196844383,0,1,1,33,0
15101,11.289781913656018,0,3,0,45,1
15102,12.793859310432293,0,1,0,35,0
15103,10.819778284410283,0,1,1,40,0
15104,12.948009990259552,0,1,1,35,0
15105,12.100712129872347,0,1,0,39,0
15106,12.100712129872347,0,1,1,36,0
15107,12.301382825334498,0,1,0,45,0
15108,12.254862809699606,0,0,1,45,0
15109,12.100712129872347,0,2,0,47,0
15110,12.254862809699606,0,2,0,44,0
15111,9.903487552536127,0,2,0,50,0
15112,10.819778284410283,0,2,0,50,1
15113,12.429216196844383,0,3,0,51,0
15114,10.819778284410283,0,1,1,51,0
15115,10.819778284410283,0,2,0,56,0
15116,10.819778284410283,0,3,0,51,1
15117,10.819778284410283,0,1,0,51,0
15118,10.819778284410283,0,1,0,48,0
15119,12.821258284620408,0,2,0,55,0
15120,9.903487552536127,0,3,0,56,1
15121,12.611537753638338,0,3,0,61,0
15122,10.819778284410283,0,2,0,53,0
15123,12.206072645530174,0,1,0,52,0
15124,12.100712129872347,0,2,0,53,1
15125,13.102160670086809,0,2,0,50,0
15126,12.706847933442663,0,1,1,65,0
15127,11.982929094215963,0,2,0,50,1
15128,11.289781913656018,0,2,1,48,0
15129,10.308952660644293,0,3,1,52,0
15130,11.918390573078392,0,2,1,52,0
15131,10.819778284410283,0,1,1,50,0
15132,10.819778284410283,0,2,0,52,0
15133,12.206072645530174,0,3,0,50,0
15134,12.388394202324129,0,2,0,54,0
15135,10.819778284410283,0,2,1,51,0
15136,11.918390573078392,0,1,1,53,0
15137,12.154779351142624,0,2,0,58,0
15138,13.017002861746503,0,2,0,66,0
15139,10.308952660644293,0,3,0,55,1
15140,12.92391243868049,0,2,0,63,1
15141,10.819778284410283,0,3,0,55,1
15142,12.388394202324129,0,2,1,57,0
15143,9.903487552536127,1,3,1,26,0
15144,12.577636201962656,1,1,1,42,0
15145,12.706847933442663,1,1,1,28,0
15146,12.043553716032399,1,2,1,23,0
15147,11.156250521031495,1,1,1,23,1
15148,11.695247021764184,1,1,1,24,0
15149,12.429216196844383,0,1,0,53,1
15150,12.577636201962656,1,3,1,29,0
15151,9.903487552536127,1,2,1,26,0
15152,11.289781913656018,1,1,1,23,1
15153,10.308952660644293,1,2,1,22,0
15154,10.819778284410283,1,2,1,23,1
15155,10.308952660644293,1,2,1,21,1
15156,12.206072645530174,1,2,1,22,1
15157,11.156250521031495,1,2,1,23,0
15158,10.819778284410283,1,2,0,26,0
15159,10.308952660644293,1,2,1,22,0
15160,11.156250521031495,1,2,1,22,0
15161,11.289781913656018,1,2,1,22,1
15162,10.819778284410283,1,2,1,25,0
15163,12.611537753638338,1,2,1,26,0
15164,10.308952660644293,1,2,1,22,0
15165,10.819778284410283,1,2,1,30,0
15166,10.819778284410283,1,3,0,31,0
15167,11.289781913656018,1,2,1,22,0
15168,10.819778284410283,1,2,1,23,0
15169,10.819778284410283,1,2,0,23,0
15170,10.596634733096073,1,2,1,23,1
15171,11.982929094215963,1,2,1,23,0
15172,11.002099841204238,1,1,1,23,0
15173,10.308952660644293,1,2,1,23,1
15174,10.308952660644293,1,1,1,23,0
15175,10.308952660644293,1,2,1,23,0
15176,11.407564949312402,1,1,1,23,0
15177,11.512925464970229,1,2,1,24,0
15178,10.819778284410283,1,1,1,23,0
15179,11.407564949312402,1,2,1,25,0
15180,11.407564949312402,1,2,1,28,1
15181,10.819778284410283,1,2,1,23,1
15182,11.289781913656018,1,2,0,25,0
15183,11.002099841204238,1,2,1,25,0
15184,11.289781913656018,1,2,1,25,0
15185,9.903487552536127,1,2,1,25,0
15186,10.308952660644293,1,1,1,25,0
15187,11.289781913656018,1,2,1,24,0
15188,11.982929094215963,1,2,1,24,0
15189,13.038981768465277,1,1,0,34,0
15190,11.407564949312402,1,2,1,24,1
15191,10.308952660644293,1,2,1,24,0
15192,12.301382825334498,1,2,1,28,0
15193,11.156250521031495,1,3,1,22,0
15194,11.608235644774552,1,2,1,24,1
15195,10.819778284410283,1,2,0,25,0
15196,11.695247021764184,1,1,1,26,0
15197,11.918390573078392,1,2,1,26,0
15198,11.84939770159144,1,2,1,26,0
15199,11.695247021764184,1,1,1,26,0
15200,10.596634733096073,1,2,1,26,0
15201,11.407564949312402,1,2,1,30,1
15202,10.819778284410283,1,2,1,23,1
15203,11.77528972943772,1,2,1,26,0
15204,12.100712129872347,1,1,1,26,0
15205,12.301382825334498,1,1,1,26,0
15206,11.982929094215963,1,2,0,29,0
15207,11.156250521031495,1,3,1,29,0
15208,11.002099841204238,1,1,1,27,1
15209,11.84939770159144,1,2,1,27,0
15210,11.156250521031495,1,2,0,27,0
15211,12.676076274775909,1,2,1,28,0
15212,11.002099841204238,1,1,1,28,0
15213,12.793859310432293,1,1,1,27,1
15214,13.122363377404328,1,1,1,27,0
15215,12.206072645530174,1,1,1,28,0
15216,11.982929094215963,1,2,1,28,0
15217,11.289781913656018,1,2,1,44,0
15218,9.903487552536127,1,2,1,39,0
15219,11.608235644774552,1,3,1,41,0
15220,10.308952660644293,1,2,0,38,0
15221,11.84939770159144,1,2,0,31,0
15222,11.918390573078392,1,2,0,32,0
15223,11.84939770159144,1,2,1,33,0
15224,13.038981768465277,1,2,1,35,1
15225,11.002099841204238,1,2,1,28,0
15226,11.407564949312402,1,3,0,40,1
15227,11.77528972943772,1,6,0,44,1
15228,12.611537753638338,1,2,1,28,0
15229,11.77528972943772,1,2,0,29,0
15230,11.982929094215963,1,2,0,29,0
15231,9.903487552536127,1,2,1,36,0
15232,9.903487552536127,1,3,0,42,1
15233,12.254862809699606,1,1,1,34,0
15234,11.512925464970229,1,2,0,38,0
15235,11.695247021764184,1,1,0,43,1
15236,11.002099841204238,1,3,0,41,0
15237,10.308952660644293,1,2,1,26,1
15238,12.577636201962656,1,1,0,30,0
15239,12.468436909997665,1,2,1,34,0
15240,11.77528972943772,1,3,0,34,0
15241,12.100712129872347,1,2,0,42,0
15242,11.289781913656018,1,2,0,36,0
15243,11.156250521031495,1,2,0,38,0
15244,12.577636201962656,1,2,1,34,0
15245,11.289781913656018,1,2,0,37,0
15246,12.611537753638338,1,2,0,27,0
15247,12.206072645530174,1,1,0,28,0
15248,10.308952660644293,1,1,1,29,0
15249,12.388394202324129,1,1,1,35,0
15250,13.122363377404328,1,1,0,35,0
15251,10.308952660644293,1,2,0,45,0
15252,12.100712129872347,1,1,1,28,0
15253,12.100712129872347,1,2,0,31,1
15254,12.100712129872347,1,1,1,37,0
15255,12.468436909997665,1,2,1,26,0
15256,11.289781913656018,1,2,1,33,0
15257,12.89921982609012,1,2,1,38,0
15258,12.793859310432293,1,3,1,27,0
15259,11.77528972943772,1,1,1,29,0
15260,10.819778284410283,1,2,1,35,0
15261,12.577636201962656,1,2,1,29,0
15262,12.793859310432293,1,1,0,38,0
15263,12.388394202324129,1,2,1,29,0
15264,11.289781913656018,1,3,0,41,0
15265,12.345834587905333,1,2,1,32,1
15266,12.345834587905333,1,1,0,39,0
15267,12.706847933442663,1,2,0,37,0
15268,10.308952660644293,1,2,0,34,0
15269,11.695247021764184,1,2,0,33,0
15270,11.002099841204238,1,5,0,30,0
15271,12.345834587905333,1,2,0,42,1
15272,12.706847933442663,1,2,0,43,0
15273,12.84792653170257,1,2,0,44,0
15274,11.918390573078392,1,1,1,27,0
15275,12.043553716032399,1,3,1,29,1
15276,12.206072645530174,1,2,0,30,0
15277,12.206072645530174,1,2,0,31,0
15278,12.468436909997665,1,2,0,32,0
15279,12.971540487669746,1,2,0,47,0
15280,9.903487552536127,1,2,0,46,1
15281,12.206072645530174,1,2,0,30,0
15282,12.577636201962656,1,1,1,31,0
15283,12.388394202324129,1,1,1,28,0
15284,12.577636201962656,1,1,0,34,0
15285,13.102160670086809,1,1,1,41,0
15286,12.345834587905333,1,1,0,39,0
15287,12.577636201962656,1,2,1,26,0
15288,9.903487552536127,1,3,1,28,0
15289,12.611537753638338,1,1,1,28,0
15290,11.77528972943772,1,2,0,48,1
15291,11.918390573078392,1,2,0,37,0
15292,10.819778284410283,1,2,0,37,0
15293,12.206072645530174,1,2,0,45,0
15294,12.100712129872347,1,2,0,47,0
15295,12.611537753638338,1,1,0,43,0
15296,10.308952660644293,1,2,0,41,1
15297,12.948009990259552,1,3,0,44,0
15298,12.676076274775909,1,2,1,42,0
15299,12.84792653170257,1,1,1,31,0
15300,12.506177237980511,1,3,0,43,0
15301,11.918390573078392,1,2,0,40,0
15302,12.100712129872347,1,2,0,46,0
15303,12.100712129872347,1,2,1,29,1
15304,11.84939770159144,1,3,0,41,1
15305,11.407564949312402,1,3,0,38,0
15306,11.512925464970229,1,2,0,33,0
15307,11.002099841204238,1,2,0,34,1
15308,11.84939770159144,1,2,1,42,0
15309,10.819778284410283,1,3,0,43,0
15310,11.84939770159144,1,1,0,39,0
15311,12.345834587905333,1,2,1,31,0
15312,12.388394202324129,1,3,1,37,0
15313,12.100712129872347,1,1,0,46,0
15314,11.289781913656018,1,3,0,39,0
15315,11.918390573078392,1,1,0,37,0
15316,12.611537753638338,1,1,1,35,0
15317,12.948009990259552,1,1,0,45,1
15318,11.002099841204238,1,1,1,31,0
15319,10.308952660644293,1,3,0,48,0
15320,12.254862809699606,1,1,1,37,0
15321,12.043553716032399,1,2,1,38,1
15322,12.506177237980511,1,2,0,44,0
15323,11.695247021764184,1,1,1,39,0
15324,11.918390573078392,1,3,1,42,0
15325,11.918390573078392,1,1,1,37,1
15326,12.388394202324129,1,2,0,35,0
15327,11.77528972943772,1,3,0,43,0
15328,11.918390573078392,1,3,0,38,0
15329,9.903487552536127,1,1,0,37,0
15330,12.873902018105829,1,1,1,33,0
15331,12.506177237980511,1,2,0,39,0
15332,12.100712129872347,1,1,0,45,1
15333,12.206072645530174,1,1,1,30,0
15334,12.100712129872347,1,2,1,37,0
15335,12.706847933442663,1,1,1,39,0
15336,11.84939770159144,1,1,1,40,0
15337,12.301382825334498,1,2,0,34,0
15338,12.89921982609012,1,1,0,40,0
15339,11.918390573078392,1,2,0,36,0
15340,12.206072645530174,1,2,0,36,1
15341,10.308952660644293,1,2,0,43,0
15342,12.043553716032399,1,2,1,30,0
15343,12.100712129872347,1,2,0,30,0
15344,12.611537753638338,1,2,0,31,0
15345,11.512925464970229,1,2,1,32,0
15346,13.122363377404328,1,1,0,38,0
15347,11.289781913656018,1,3,0,40,0
15348,11.002099841204238,1,2,1,40,0
15349,10.819778284410283,1,2,0,37,0
15350,13.122363377404328,1,3,0,48,0
15351,10.819778284410283,1,3,0,37,1
15352,11.982929094215963,1,3,0,44,0
15353,12.100712129872347,1,2,0,46,0
15354,13.16158409055761,1,1,0,46,0
15355,11.982929094215963,1,1,0,33,0
15356,12.84792653170257,1,1,0,35,0
15357,12.994530005894443,1,2,0,33,0
15358,12.542544882151386,1,1,1,33,0
15359,11.77528972943772,1,2,0,35,0
15360,12.429216196844383,1,2,0,31,0
15361,12.793859310432293,1,2,0,39,0
15362,13.060487973686241,1,2,1,36,0
15363,12.706847933442663,1,2,0,29,0
15364,12.388394202324129,1,2,0,42,0
15365,12.793859310432293,1,1,0,48,0
15366,11.289781913656018,1,3,1,40,1
15367,12.542544882151386,1,1,1,29,0
15368,11.002099841204238,1,1,0,38,0
15369,12.301382825334498,1,1,0,44,1
15370,11.84939770159144,1,2,0,45,0
15371,12.345834587905333,1,1,1,29,0
15372,12.793859310432293,1,1,0,30,0
15373,12.873902018105829,1,1,1,30,0
15374,12.542544882151386,1,2,0,32,0
15375,12.644327576461329,1,3,1,32,0
15376,13.122363377404328,1,2,0,33,0
15377,12.345834587905333,1,2,1,39,0
15378,10.308952660644293,1,3,0,41,0
15379,11.695247021764184,1,5,0,41,0
15380,12.206072645530174,1,2,1,43,0
15381,12.873902018105829,1,1,1,30,0
15382,12.206072645530174,1,1,1,30,0
15383,13.304684934198283,1,2,0,38,0
15384,9.903487552536127,1,3,0,45,1
15385,11.84939770159144,1,2,0,48,0
15386,11.407564949312402,1,2,0,34,1
15387,9.903487552536127,1,3,0,44,0
15388,10.308952660644293,1,6,0,45,0
15389,12.429216196844383,1,1,1,35,0
15390,12.765688433465597,1,2,1,33,0
15391,11.918390573078392,1,2,0,49,0
15392,12.611537753638338,1,2,1,42,0
15393,10.819778284410283,1,3,0,53,1
15394,12.873902018105829,1,3,0,58,0
15395,11.695247021764184,1,3,1,53,0
15396,11.84939770159144,1,3,1,53,0
15397,11.289781913656018,1,3,0,51,0
15398,10.819778284410283,1,3,0,55,0
15399,11.84939770159144,1,2,1,49,1
15400,12.706847933442663,1,2,0,50,0
15401,12.542544882151386,1,2,0,49,0
15402,13.060487973686241,1,2,0,49,1
15403,11.512925464970229,1,5,0,54,0
15404,11.982929094215963,1,3,0,53,0
15405,12.676076274775909,1,3,0,51,0
15406,11.77528972943772,1,3,0,49,0
15407,10.819778284410283,1,3,0,53,0
15408,13.199324418540456,1,2,0,50,0
15409,10.819778284410283,1,5,1,48,0
15410,11.84939770159144,1,2,0,48,0
15411,10.819778284410283,1,2,0,53,0
15412,12.793859310432293,1,2,0,69,0
15413,12.948009990259552,1,1,0,45,0
15414,12.793859310432293,1,1,0,51,0
15415,11.608235644774552,1,3,0,63,1
15416,12.043553716032399,1,1,0,52,0
15417,12.765688433465597,1,1,0,53,0
15418,12.388394202324129,1,2,0,56,0
15419,12.388394202324129,1,2,1,51,0
15420,11.289781913656018,1,2,0,57,0
15421,11.002099841204238,1,3,0,59,0
15422,12.301382825334498,1,2,0,53,1
15423,13.122363377404328,1,1,1,54,0
15424,9.903487552536127,0,2,1,24,0
15425,12.793859310432293,0,2,0,27,1
15426,12.611537753638338,1,2,0,53,0
15427,11.002099841204238,0,2,1,38,1
15428,12.793859310432293,0,2,0,30,1
15429,10.819778284410283,0,2,1,23,0
15430,11.77528972943772,0,2,0,24,0
15431,10.819778284410283,0,1,0,24,0
15432,11.918390573078392,0,2,1,28,0
15433,10.308952660644293,0,1,1,24,0
15434,12.765688433465597,0,1,1,29,0
15435,10.819778284410283,0,2,1,25,0
15436,9.903487552536127,0,2,1,23,0
15437,9.903487552536127,0,2,1,23,0
15438,12.100712129872347,0,1,1,26,0
15439,10.819778284410283,0,3,1,26,0
15440,11.918390573078392,0,2,1,26,1
15441,11.695247021764184,0,1,1,27,0
15442,9.903487552536127,0,2,1,27,1
15443,11.002099841204238,0,2,1,24,0
15444,11.289781913656018,0,3,1,28,1
15445,10.819778284410283,0,3,1,30,0
15446,10.819778284410283,0,1,1,25,0
15447,10.308952660644293,0,2,1,22,0
15448,9.903487552536127,0,2,1,26,1
15449,10.819778284410283,0,2,1,27,0
15450,11.918390573078392,0,1,1,25,0
15451,10.819778284410283,0,2,0,26,0
15452,13.122363377404328,0,1,1,28,0
15453,11.695247021764184,0,1,1,27,0
15454,12.468436909997665,0,1,1,27,0
15455,9.903487552536127,0,2,1,23,1
15456,9.903487552536127,0,2,1,24,0
15457,12.206072645530174,0,1,1,29,0
15458,11.289781913656018,0,3,0,31,0
15459,11.982929094215963,0,2,1,28,0
15460,12.206072645530174,0,1,1,28,0
15461,11.407564949312402,0,2,1,29,0
15462,9.903487552536127,0,3,1,41,0
15463,11.695247021764184,0,2,1,36,0
15464,13.102160670086809,0,1,1,35,0
15465,12.577636201962656,0,2,0,38,0
15466,11.982929094215963,0,3,1,30,0
15467,12.301382825334498,0,1,1,30,0
15468,12.577636201962656,0,2,0,38,0
15469,12.793859310432293,0,1,0,37,1
15470,11.695247021764184,0,2,1,40,1
15471,12.793859310432293,0,1,1,30,0
15472,11.289781913656018,0,3,0,33,1
15473,12.948009990259552,0,2,0,37,0
15474,12.793859310432293,0,1,0,39,0
15475,12.345834587905333,0,2,0,45,0
15476,10.819778284410283,0,3,0,46,1
15477,11.002099841204238,0,2,0,48,0
15478,12.206072645530174,0,2,1,30,0
15479,13.081541382884074,0,2,0,30,0
15480,12.793859310432293,0,3,0,32,0
15481,11.512925464970229,0,1,0,33,1
15482,11.918390573078392,0,1,0,37,1
15483,9.903487552536127,0,3,0,39,0
15484,13.122363377404328,0,1,0,45,0
15485,12.100712129872347,0,1,0,36,0
15486,12.345834587905333,0,2,0,29,0
15487,12.100712129872347,0,2,1,43,0
15488,11.002099841204238,0,2,1,29,1
15489,12.206072645530174,0,1,0,42,1
15490,10.308952660644293,0,3,0,28,0
15491,9.903487552536127,0,1,0,31,1
15492,11.608235644774552,0,1,0,41,0
15493,11.289781913656018,0,3,0,41,1
15494,11.982929094215963,0,2,0,35,0
15495,9.903487552536127,0,2,1,35,1
15496,10.308952660644293,0,3,1,30,0
15497,10.308952660644293,0,2,0,48,0
15498,11.918390573078392,0,2,0,34,1
15499,12.542544882151386,0,2,0,31,0
15500,10.819778284410283,0,2,1,33,0
15501,10.819778284410283,0,2,0,28,1
15502,12.542544882151386,0,1,0,34,0
15503,12.206072645530174,0,2,0,41,0
15504,12.254862809699606,0,3,0,47,1
15505,12.793859310432293,0,3,0,27,0
15506,10.819778284410283,0,3,0,29,0
15507,11.407564949312402,0,2,1,33,0
15508,12.506177237980511,0,2,0,35,0
15509,10.819778284410283,0,3,0,44,0
15510,11.289781913656018,0,2,1,43,0
15511,11.982929094215963,0,3,0,38,0
15512,12.206072645530174,0,2,0,36,0
15513,10.308952660644293,0,2,0,37,1
15514,12.468436909997665,0,2,1,32,1
15515,13.16158409055761,0,2,0,34,0
15516,11.84939770159144,0,3,0,37,1
15517,9.903487552536127,0,2,1,34,1
15518,10.819778284410283,0,3,0,41,1
15519,10.819778284410283,0,2,1,31,0
15520,12.043553716032399,0,3,0,42,0
15521,12.100712129872347,0,2,1,32,0
15522,12.793859310432293,0,2,0,35,0
15523,12.301382825334498,0,2,0,39,0
15524,13.122363377404328,0,1,0,48,0
15525,11.289781913656018,0,2,1,36,0
15526,11.918390573078392,0,2,0,40,0
15527,11.84939770159144,0,3,0,47,1
15528,12.154779351142624,0,2,1,39,0
15529,12.206072645530174,0,1,1,32,0
15530,12.468436909997665,0,1,1,33,0
15531,12.254862809699606,0,1,1,30,0
15532,12.388394202324129,0,2,0,38,1
15533,11.84939770159144,0,1,0,39,1
15534,12.206072645530174,0,1,0,34,0
15535,12.206072645530174,0,2,1,35,0
15536,13.122363377404328,0,1,1,41,0
15537,10.819778284410283,0,2,0,39,1
15538,11.77528972943772,0,2,1,38,0
15539,12.345834587905333,0,2,1,31,0
15540,12.468436909997665,0,1,1,34,0
15541,12.468436909997665,0,2,0,46,0
15542,11.982929094215963,0,2,1,30,0
15543,12.429216196844383,0,2,0,40,1
15544,12.100712129872347,0,1,1,30,0
15545,9.903487552536127,0,1,0,32,1
15546,12.506177237980511,0,1,0,37,1
15547,12.542544882151386,0,1,0,47,0
15548,10.308952660644293,0,2,1,30,0
15549,13.017002861746503,0,2,1,36,1
15550,12.793859310432293,0,1,0,33,0
15551,9.903487552536127,0,2,1,36,0
15552,12.206072645530174,0,3,1,40,1
15553,13.122363377404328,0,1,0,46,0
15554,12.206072645530174,0,1,0,42,0
15555,13.017002861746503,0,3,0,39,0
15556,9.903487552536127,0,2,1,37,1
15557,13.122363377404328,0,1,0,42,0
15558,12.468436909997665,0,1,1,31,0
15559,11.002099841204238,0,1,0,38,1
15560,9.210340371976184,0,2,0,37,0
15561,12.388394202324129,0,2,0,34,0
15562,13.081541382884074,0,1,0,43,0
15563,13.16158409055761,0,1,0,38,0
15564,9.903487552536127,0,2,0,42,1
15565,12.100712129872347,0,1,1,33,0
15566,12.577636201962656,0,2,0,43,0
15567,10.819778284410283,0,3,1,40,1
15568,13.122363377404328,0,1,1,39,0
15569,11.512925464970229,0,2,1,40,0
15570,12.611537753638338,0,1,0,39,0
15571,11.77528972943772,0,1,0,40,0
15572,13.122363377404328,0,1,0,50,0
15573,12.301382825334498,0,2,0,55,0
15574,12.468436909997665,0,3,0,63,0
15575,10.819778284410283,0,2,0,51,1
15576,11.608235644774552,0,2,1,55,1
15577,12.765688433465597,0,1,0,49,0
15578,12.100712129872347,0,2,0,48,0
15579,11.695247021764184,0,3,1,50,0
15580,13.038981768465277,0,2,0,51,1
15581,12.429216196844383,0,2,0,52,1
15582,10.819778284410283,0,2,0,58,0
15583,12.765688433465597,0,1,0,56,0
15584,9.903487552536127,0,3,0,52,1
15585,12.577636201962656,0,2,0,49,0
15586,13.122363377404328,0,1,0,50,1
15587,12.388394202324129,0,1,1,57,0
15588,10.819778284410283,0,2,1,52,0
15589,12.100712129872347,0,1,0,50,0
15590,13.122363377404328,0,3,0,52,0
15591,11.608235644774552,0,2,1,51,0
15592,13.122363377404328,0,2,0,53,0
15593,10.308952660644293,0,2,0,53,0
15594,13.304684934198283,0,1,0,53,1
15595,11.289781913656018,0,1,0,60,0
15596,12.506177237980511,0,1,0,61,0
15597,10.308952660644293,0,3,1,56,0
15598,9.903487552536127,1,2,1,22,1
15599,9.903487552536127,1,1,1,23,0
15600,11.407564949312402,0,3,0,56,1
15601,11.982929094215963,0,2,0,59,0
15602,11.407564949312402,1,2,1,23,0
15603,11.002099841204238,1,2,1,24,1
15604,9.903487552536127,1,3,1,24,0
15605,11.695247021764184,1,2,1,25,0
15606,9.903487552536127,1,2,0,27,0
15607,11.77528972943772,1,2,1,28,1
15608,11.407564949312402,1,2,1,27,0
15609,12.971540487669746,1,1,1,27,0
15610,12.793859310432293,1,1,1,27,0
15611,9.210340371976184,1,1,1,22,0
15612,12.254862809699606,1,2,1,25,0
15613,11.695247021764184,1,3,0,30,0
15614,11.695247021764184,1,2,0,30,0
15615,11.512925464970229,1,1,1,30,0
15616,11.002099841204238,1,2,1,28,1
15617,9.903487552536127,1,1,1,25,0
15618,12.206072645530174,1,2,1,26,0
15619,11.407564949312402,1,3,1,26,1
15620,12.301382825334498,1,1,1,28,0
15621,12.100712129872347,1,2,0,40,0
15622,12.676076274775909,1,1,1,31,0
15623,12.542544882151386,1,2,1,29,0
15624,11.77528972943772,1,2,1,30,0
15625,12.542544882151386,1,1,1,30,1
15626,10.819778284410283,1,2,0,30,0
15627,12.206072645530174,1,2,1,33,0
15628,12.676076274775909,1,1,1,33,0
15629,11.407564949312402,1,2,0,37,0
15630,12.100712129872347,1,2,0,34,0
15631,11.84939770159144,1,2,0,35,0
15632,12.706847933442663,1,1,1,36,0
15633,11.407564949312402,1,2,1,25,1
15634,12.100712129872347,1,2,1,27,0
15635,12.206072645530174,1,1,0,38,0
15636,12.506177237980511,1,2,0,38,0
15637,11.002099841204238,1,1,1,23,0
15638,11.289781913656018,1,2,1,26,0
15639,12.429216196844383,1,1,1,29,1
15640,12.506177237980511,1,2,0,32,0
15641,12.043553716032399,1,1,1,40,0
15642,12.429216196844383,1,2,0,36,0
15643,12.793859310432293,1,2,0,38,0
15644,12.644327576461329,1,2,0,34,0
15645,12.206072645530174,1,2,0,39,0
15646,11.77528972943772,1,3,0,42,0
15647,12.644327576461329,1,2,0,49,0
15648,12.206072645530174,1,2,1,34,0
15649,12.154779351142624,1,2,0,35,0
15650,12.254862809699606,1,2,0,36,0
15651,11.512925464970229,1,2,0,36,0
15652,11.407564949312402,1,2,0,39,0
15653,12.577636201962656,1,2,1,41,0
15654,12.206072645530174,1,2,0,42,0
15655,11.695247021764184,1,1,1,40,0
15656,11.77528972943772,1,2,0,37,1
15657,11.918390573078392,1,3,0,46,0
15658,12.301382825334498,1,1,0,37,0
15659,12.206072645530174,1,2,0,37,0
15660,11.695247021764184,1,3,0,37,0
15661,12.206072645530174,1,2,1,37,0
15662,11.512925464970229,1,2,0,41,0
15663,11.77528972943772,1,2,1,43,0
15664,9.210340371976184,1,2,1,55,1
15665,11.918390573078392,1,2,0,45,0
15666,11.002099841204238,1,3,0,42,0
15667,11.77528972943772,0,3,1,27,0
15668,10.819778284410283,0,1,1,22,0
15669,12.92391243868049,0,1,1,27,0
15670,12.254862809699606,0,1,1,29,0
15671,11.84939770159144,0,2,1,30,0
15672,11.289781913656018,0,3,0,31,1
15673,10.308952660644293,0,2,1,31,1
15674,12.206072645530174,0,1,0,32,0
15675,13.217673557208654,0,1,1,31,0
15676,11.289781913656018,0,2,1,24,1
15677,10.819778284410283,0,1,1,25,0
15678,10.308952660644293,0,1,1,26,0
15679,11.512925464970229,0,1,1,26,0
15680,11.156250521031495,0,1,1,27,0
15681,12.301382825334498,0,1,1,32,0
15682,10.308952660644293,0,2,1,25,1
15683,12.429216196844383,0,2,1,28,0
15684,9.903487552536127,0,3,1,28,0
15685,12.254862809699606,0,2,1,29,0
15686,12.793859310432293,0,1,1,29,0
15687,12.043553716032399,0,2,1,29,0
15688,9.210340371976184,0,2,1,29,0
15689,12.542544882151386,0,2,1,30,1
15690,10.308952660644293,0,2,1,22,1
15691,9.903487552536127,0,2,1,24,0
15692,9.210340371976184,0,1,1,26,1
15693,11.289781913656018,0,2,1,26,0
15694,12.793859310432293,0,1,1,29,0
15695,12.429216196844383,0,1,1,31,0
15696,12.043553716032399,0,2,1,33,0
15697,11.289781913656018,0,1,1,33,1
15698,11.77528972943772,0,2,0,33,0
15699,12.468436909997665,0,2,1,34,0
15700,9.903487552536127,0,2,0,31,0
15701,12.89921982609012,0,1,0,32,1
15702,12.301382825334498,0,1,0,33,0
15703,12.100712129872347,0,3,1,27,0
15704,9.210340371976184,0,2,1,29,0
15705,13.122363377404328,0,3,1,53,0
15706,10.819778284410283,0,2,1,35,0
15707,12.100712129872347,0,2,0,36,0
15708,12.821258284620408,0,2,0,39,0
15709,12.793859310432293,0,1,0,37,0
15710,12.345834587905333,0,2,0,41,0
15711,12.506177237980511,0,1,0,45,0
15712,11.918390573078392,0,1,0,35,0
15713,12.043553716032399,0,2,0,37,0
15714,9.210340371976184,0,2,0,41,0
15715,12.254862809699606,0,1,0,47,0
15716,12.506177237980511,0,1,0,39,0
15717,10.819778284410283,0,2,1,44,0
15718,12.429216196844383,0,2,0,34,0
15719,10.819778284410283,0,1,1,35,1
15720,12.542544882151386,0,2,0,35,0
15721,12.254862809699606,0,2,0,35,0
15722,12.793859310432293,0,1,0,45,0
15723,12.429216196844383,0,2,0,44,0
15724,12.043553716032399,0,5,0,40,0
15725,11.84939770159144,0,2,1,38,0
15726,10.308952660644293,1,2,1,21,0
15727,9.903487552536127,1,2,0,22,1
15728,10.819778284410283,1,2,1,22,0
15729,10.819778284410283,1,1,1,21,0
15730,11.002099841204238,1,2,1,22,1
15731,12.043553716032399,0,1,0,51,0
15732,12.301382825334498,0,1,0,42,0
15733,10.819778284410283,1,2,0,30,0
15734,9.903487552536127,1,2,1,23,0
15735,9.903487552536127,1,2,0,38,0
15736,10.819778284410283,1,2,1,30,1
15737,11.982929094215963,1,1,0,27,0
